Timestamp,Peak Player Count
2020-05-02 09:00:00,65215
2020-05-02 10:00:00,67912
2020-05-02 11:00:00,72865
2020-05-02 12:00:00,78293
2020-05-02 13:00:00,82982
2020-05-02 14:00:00,86610
2020-05-02 15:00:00,90259
2020-05-02 16:00:00,92027
2020-05-02 17:00:00,93070
2020-05-02 18:00:00,95451
2020-05-02 19:00:00,95892
2020-05-02 20:00:00,95559
2020-05-02 21:00:00,92009
2020-05-02 22:00:00,87141
2020-05-02 23:00:00,80885
2020-05-03 00:00:00,78096
2020-05-03 01:00:00,78844
2020-05-03 02:00:00,78457
2020-05-03 03:00:00,76989
2020-05-03 04:00:00,72487
2020-05-03 05:00:00,66361
2020-05-03 06:00:00,61218
2020-05-03 07:00:00,58904
2020-05-03 08:00:00,61345
2020-05-03 09:00:00,65159
2020-05-03 10:00:00,67729
2020-05-03 11:00:00,71838
2020-05-03 12:00:00,77246
2020-05-03 13:00:00,80888
2020-05-03 14:00:00,83275
2020-05-03 15:00:00,87972
2020-05-03 16:00:00,91137
2020-05-03 17:00:00,93138
2020-05-03 18:00:00,93916
2020-05-03 19:00:00,93472
2020-05-03 20:00:00,91631
2020-05-03 21:00:00,86330
2020-05-03 22:00:00,80134
2020-05-03 23:00:00,75841
2020-05-04 00:00:00,76091
2020-05-04 01:00:00,75921
2020-05-04 02:00:00,74491
2020-05-04 03:00:00,69875
2020-05-04 04:00:00,64653
2020-05-04 05:00:00,58398
2020-05-04 06:00:00,55194
2020-05-04 07:00:00,56805
2020-05-04 08:00:00,58334
2020-05-04 09:00:00,61610
2020-05-04 10:00:00,63026
2020-05-04 11:00:00,68153
2020-05-04 12:00:00,73438
2020-05-04 13:00:00,77529
2020-05-04 14:00:00,81414
2020-05-04 15:00:00,85200
2020-05-04 16:00:00,88303
2020-05-04 17:00:00,91995
2020-05-04 18:00:00,93373
2020-05-04 19:00:00,93244
2020-05-04 20:00:00,91503
2020-05-04 21:00:00,85793
2020-05-04 22:00:00,79704
2020-05-04 23:00:00,74897
2020-05-05 00:00:00,75022
2020-05-05 01:00:00,74811
2020-05-05 02:00:00,72756
2020-05-05 03:00:00,68816
2020-05-05 04:00:00,62899
2020-05-05 05:00:00,56632
2020-05-05 06:00:00,54853
2020-05-05 07:00:00,57577
2020-05-05 08:00:00,60018
2020-05-05 09:00:00,63650
2020-05-05 10:00:00,65761
2020-05-05 11:00:00,69699
2020-05-05 12:00:00,75284
2020-05-05 13:00:00,79577
2020-05-05 14:00:00,83831
2020-05-05 15:00:00,89804
2020-05-05 16:00:00,88009
2020-05-05 17:00:00,89663
2020-05-05 18:00:00,90401
2020-05-05 19:00:00,90184
2020-05-05 20:00:00,88623
2020-05-05 21:00:00,84159
2020-05-05 22:00:00,76735
2020-05-05 23:00:00,75523
2020-05-06 00:00:00,78060
2020-05-06 01:00:00,77826
2020-05-06 02:00:00,76017
2020-05-06 03:00:00,69801
2020-05-06 04:00:00,60963
2020-05-06 05:00:00,59109
2020-05-06 06:00:00,54147
2020-05-06 07:00:00,54765
2020-05-06 08:00:00,56488
2020-05-06 09:00:00,58998
2020-05-06 10:00:00,59675
2020-05-06 11:00:00,65065
2020-05-06 12:00:00,69465
2020-05-06 13:00:00,74223
2020-05-06 14:00:00,78263
2020-05-06 15:00:00,87542
2020-05-06 16:00:00,90251
2020-05-06 17:00:00,92572
2020-05-06 18:00:00,94805
2020-05-06 19:00:00,94374
2020-05-06 20:00:00,93035
2020-05-06 21:00:00,86877
2020-05-06 22:00:00,84019
2020-05-06 23:00:00,80309
2020-05-07 00:00:00,80403
2020-05-07 01:00:00,80148
2020-05-07 02:00:00,77895
2020-05-07 03:00:00,74494
2020-05-07 04:00:00,68510
2020-05-07 05:00:00,62351
2020-05-07 06:00:00,61669
2020-05-07 07:00:00,66910
2020-05-07 08:00:00,67730
2020-05-07 09:00:00,67126
2020-05-07 10:00:00,67188
2020-05-07 11:00:00,73283
2020-05-07 12:00:00,78484
2020-05-07 13:00:00,82178
2020-05-07 14:00:00,85119
2020-05-07 15:00:00,87884
2020-05-07 16:00:00,90619
2020-05-07 17:00:00,93311
2020-05-07 18:00:00,95254
2020-05-07 19:00:00,95106
2020-05-07 20:00:00,94055
2020-05-07 21:00:00,90010
2020-05-07 22:00:00,84331
2020-05-07 23:00:00,80014
2020-05-08 00:00:00,80125
2020-05-08 01:00:00,79754
2020-05-08 02:00:00,78076
2020-05-08 03:00:00,73388
2020-05-08 04:00:00,67806
2020-05-08 05:00:00,61431
2020-05-08 06:00:00,58037
2020-05-08 07:00:00,60924
2020-05-08 08:00:00,64565
2020-05-08 09:00:00,67645
2020-05-08 10:00:00,69420
2020-05-08 11:00:00,74202
2020-05-08 12:00:00,80031
2020-05-08 13:00:00,84131
2020-05-08 14:00:00,86536
2020-05-08 15:00:00,89576
2020-05-08 16:00:00,91839
2020-05-08 17:00:00,93903
2020-05-08 18:00:00,96669
2020-05-08 19:00:00,97632
2020-05-08 20:00:00,97182
2020-05-08 21:00:00,95014
2020-05-08 22:00:00,90316
2020-05-08 23:00:00,84479
2020-05-09 00:00:00,81367
2020-05-09 01:00:00,80713
2020-05-09 02:00:00,80089
2020-05-09 03:00:00,78173
2020-05-09 04:00:00,73994
2020-05-09 05:00:00,68324
2020-05-09 06:00:00,62884
2020-05-09 07:00:00,61420
2020-05-09 08:00:00,63999
2020-05-09 09:00:00,66639
2020-05-09 10:00:00,67819
2020-05-09 11:00:00,71861
2020-05-09 12:00:00,77300
2020-05-09 13:00:00,81547
2020-05-09 14:00:00,86265
2020-05-09 15:00:00,89996
2020-05-09 16:00:00,91223
2020-05-09 17:00:00,93827
2020-05-09 18:00:00,96331
2020-05-09 19:00:00,97362
2020-05-09 20:00:00,96828
2020-05-09 21:00:00,94781
2020-05-09 22:00:00,90122
2020-05-09 23:00:00,83883
2020-05-10 00:00:00,80004
2020-05-10 01:00:00,79272
2020-05-10 02:00:00,78804
2020-05-10 03:00:00,76552
2020-05-10 04:00:00,72043
2020-05-10 05:00:00,66611
2020-05-10 06:00:00,62324
2020-05-10 07:00:00,60515
2020-05-10 08:00:00,63991
2020-05-10 09:00:00,67065
2020-05-10 10:00:00,68184
2020-05-10 11:00:00,71644
2020-05-10 12:00:00,76234
2020-05-10 13:00:00,80425
2020-05-10 14:00:00,84590
2020-05-10 15:00:00,89287
2020-05-10 16:00:00,91350
2020-05-10 17:00:00,94242
2020-05-10 18:00:00,96341
2020-05-10 19:00:00,97041
2020-05-10 20:00:00,90700
2020-05-10 21:00:00,85923
2020-05-10 22:00:00,83148
2020-05-10 23:00:00,76591
2020-05-11 00:00:00,75054
2020-05-11 01:00:00,74826
2020-05-11 02:00:00,73411
2020-05-11 03:00:00,69710
2020-05-11 04:00:00,64505
2020-05-11 05:00:00,58795
2020-05-11 06:00:00,56958
2020-05-11 07:00:00,59325
2020-05-11 08:00:00,60915
2020-05-11 09:00:00,64032
2020-05-11 10:00:00,64989
2020-05-11 11:00:00,70332
2020-05-11 12:00:00,76002
2020-05-11 13:00:00,79571
2020-05-11 14:00:00,82890
2020-05-11 15:00:00,87568
2020-05-11 16:00:00,90542
2020-05-11 17:00:00,93243
2020-05-11 18:00:00,95000
2020-05-11 19:00:00,94455
2020-05-11 20:00:00,92159
2020-05-11 21:00:00,87387
2020-05-11 22:00:00,81680
2020-05-11 23:00:00,76850
2020-05-12 00:00:00,76746
2020-05-12 01:00:00,76349
2020-05-12 02:00:00,74734
2020-05-12 03:00:00,70297
2020-05-12 04:00:00,65668
2020-05-12 05:00:00,59308
2020-05-12 06:00:00,56378
2020-05-12 07:00:00,59167
2020-05-12 08:00:00,61406
2020-05-12 09:00:00,65545
2020-05-12 10:00:00,68458
2020-05-12 11:00:00,76407
2020-05-12 12:00:00,79815
2020-05-12 13:00:00,82064
2020-05-12 14:00:00,84329
2020-05-12 15:00:00,88703
2020-05-12 16:00:00,91274
2020-05-12 17:00:00,93085
2020-05-12 18:00:00,94637
2020-05-12 19:00:00,94318
2020-05-12 20:00:00,92254
2020-05-12 21:00:00,87978
2020-05-12 22:00:00,82010
2020-05-12 23:00:00,77838
2020-05-13 00:00:00,78074
2020-05-13 01:00:00,77997
2020-05-13 02:00:00,75670
2020-05-13 03:00:00,71555
2020-05-13 04:00:00,65140
2020-05-13 05:00:00,59316
2020-05-13 06:00:00,55241
2020-05-13 07:00:00,58013
2020-05-13 08:00:00,60400
2020-05-13 09:00:00,62844
2020-05-13 10:00:00,63112
2020-05-13 11:00:00,69202
2020-05-13 12:00:00,75837
2020-05-13 13:00:00,79414
2020-05-13 14:00:00,83425
2020-05-13 15:00:00,87383
2020-05-13 16:00:00,90498
2020-05-13 17:00:00,93443
2020-05-13 18:00:00,94643
2020-05-13 19:00:00,94394
2020-05-13 20:00:00,91739
2020-05-13 21:00:00,89023
2020-05-13 22:00:00,81682
2020-05-13 23:00:00,76275
2020-05-14 00:00:00,77338
2020-05-14 01:00:00,77092
2020-05-14 02:00:00,74808
2020-05-14 03:00:00,70507
2020-05-14 04:00:00,63442
2020-05-14 05:00:00,58239
2020-05-14 06:00:00,54814
2020-05-14 07:00:00,57912
2020-05-14 08:00:00,59654
2020-05-14 09:00:00,62993
2020-05-14 10:00:00,64126
2020-05-14 11:00:00,69376
2020-05-14 12:00:00,75749
2020-05-14 13:00:00,79704
2020-05-14 14:00:00,83414
2020-05-14 15:00:00,87780
2020-05-14 16:00:00,90556
2020-05-14 17:00:00,93188
2020-05-14 18:00:00,94806
2020-05-14 19:00:00,94571
2020-05-14 20:00:00,92924
2020-05-14 21:00:00,88506
2020-05-14 22:00:00,81946
2020-05-14 23:00:00,76544
2020-05-15 00:00:00,75963
2020-05-15 01:00:00,75236
2020-05-15 02:00:00,73773
2020-05-15 03:00:00,69675
2020-05-15 04:00:00,63700
2020-05-15 05:00:00,57400
2020-05-15 06:00:00,53925
2020-05-15 07:00:00,53876
2020-05-15 08:00:00,56566
2020-05-15 09:00:00,57916
2020-05-15 10:00:00,59900
2020-05-15 11:00:00,65980
2020-05-15 12:00:00,73652
2020-05-15 13:00:00,77879
2020-05-15 14:00:00,73941
2020-05-15 15:00:00,76669
2020-05-15 16:00:00,86893
2020-05-15 17:00:00,91379
2020-05-15 18:00:00,93782
2020-05-15 19:00:00,94261
2020-05-15 20:00:00,93717
2020-05-15 21:00:00,91666
2020-05-15 22:00:00,86148
2020-05-15 23:00:00,83794
2020-05-16 00:00:00,83439
2020-05-16 01:00:00,79769
2020-05-16 02:00:00,77395
2020-05-16 03:00:00,74300
2020-05-16 04:00:00,70491
2020-05-16 05:00:00,65392
2020-05-16 06:00:00,60594
2020-05-16 07:00:00,59591
2020-05-16 08:00:00,61734
2020-05-16 09:00:00,64721
2020-05-16 10:00:00,67803
2020-05-16 11:00:00,71679
2020-05-16 12:00:00,73713
2020-05-16 13:00:00,76542
2020-05-16 14:00:00,82420
2020-05-16 15:00:00,85980
2020-05-16 16:00:00,88807
2020-05-16 17:00:00,90094
2020-05-16 18:00:00,90950
2020-05-16 19:00:00,93824
2020-05-16 20:00:00,93319
2020-05-16 21:00:00,88331
2020-05-16 22:00:00,83738
2020-05-16 23:00:00,77783
2020-05-17 00:00:00,76338
2020-05-17 01:00:00,74963
2020-05-17 02:00:00,74790
2020-05-17 03:00:00,72991
2020-05-17 04:00:00,69011
2020-05-17 05:00:00,63679
2020-05-17 06:00:00,59018
2020-05-17 07:00:00,58235
2020-05-17 08:00:00,61071
2020-05-17 09:00:00,63351
2020-05-17 10:00:00,64912
2020-05-17 11:00:00,67870
2020-05-17 12:00:00,72217
2020-05-17 13:00:00,76232
2020-05-17 14:00:00,81341
2020-05-17 15:00:00,88985
2020-05-17 16:00:00,91773
2020-05-17 17:00:00,94017
2020-05-17 18:00:00,94252
2020-05-17 19:00:00,93838
2020-05-17 20:00:00,90794
2020-05-17 21:00:00,83839
2020-05-17 22:00:00,77483
2020-05-17 23:00:00,72779
2020-05-18 00:00:00,72360
2020-05-18 01:00:00,72200
2020-05-18 02:00:00,70477
2020-05-18 03:00:00,66462
2020-05-18 04:00:00,61709
2020-05-18 05:00:00,55246
2020-05-18 06:00:00,52581
2020-05-18 07:00:00,53949
2020-05-18 08:00:00,55253
2020-05-18 09:00:00,57193
2020-05-18 10:00:00,58186
2020-05-18 11:00:00,63890
2020-05-18 12:00:00,69262
2020-05-18 13:00:00,73348
2020-05-18 14:00:00,78100
2020-05-18 15:00:00,81910
2020-05-18 16:00:00,86128
2020-05-18 17:00:00,90526
2020-05-18 18:00:00,91800
2020-05-18 19:00:00,91601
2020-05-18 20:00:00,88820
2020-05-18 21:00:00,82936
2020-05-18 22:00:00,76596
2020-05-18 23:00:00,72670
2020-05-19 00:00:00,73798
2020-05-19 01:00:00,73426
2020-05-19 02:00:00,70415
2020-05-19 03:00:00,65870
2020-05-19 04:00:00,61255
2020-05-19 05:00:00,55007
2020-05-19 06:00:00,51985
2020-05-19 07:00:00,53465
2020-05-19 08:00:00,55132
2020-05-19 09:00:00,56705
2020-05-19 10:00:00,58017
2020-05-19 11:00:00,64124
2020-05-19 12:00:00,69953
2020-05-19 13:00:00,73907
2020-05-19 14:00:00,77121
2020-05-19 15:00:00,81001
2020-05-19 16:00:00,84329
2020-05-19 17:00:00,88679
2020-05-19 18:00:00,90738
2020-05-19 19:00:00,90922
2020-05-19 20:00:00,89186
2020-05-19 21:00:00,82653
2020-05-19 22:00:00,76627
2020-05-19 23:00:00,72037
2020-05-20 00:00:00,72394
2020-05-20 01:00:00,72340
2020-05-20 02:00:00,70782
2020-05-20 03:00:00,66247
2020-05-20 04:00:00,61353
2020-05-20 05:00:00,55581
2020-05-20 06:00:00,51522
2020-05-20 07:00:00,52177
2020-05-20 08:00:00,52458
2020-05-20 09:00:00,54504
2020-05-20 10:00:00,55972
2020-05-20 11:00:00,61694
2020-05-20 12:00:00,66268
2020-05-20 13:00:00,69904
2020-05-20 14:00:00,74355
2020-05-20 15:00:00,78753
2020-05-20 16:00:00,82953
2020-05-20 17:00:00,87652
2020-05-20 18:00:00,91779
2020-05-20 19:00:00,92608
2020-05-20 20:00:00,91567
2020-05-20 21:00:00,86354
2020-05-20 22:00:00,78402
2020-05-20 23:00:00,71984
2020-05-21 00:00:00,70678
2020-05-21 01:00:00,70600
2020-05-21 02:00:00,69367
2020-05-21 03:00:00,67799
2020-05-21 04:00:00,66918
2020-05-21 05:00:00,57449
2020-05-21 06:00:00,50890
2020-05-21 07:00:00,52165
2020-05-21 08:00:00,55174
2020-05-21 09:00:00,57531
2020-05-21 10:00:00,58853
2020-05-21 11:00:00,62312
2020-05-21 12:00:00,66536
2020-05-21 13:00:00,70652
2020-05-21 14:00:00,74627
2020-05-21 15:00:00,78759
2020-05-21 16:00:00,82736
2020-05-21 17:00:00,86567
2020-05-21 18:00:00,90700
2020-05-21 19:00:00,92144
2020-05-21 20:00:00,89611
2020-05-21 21:00:00,85380
2020-05-21 22:00:00,78898
2020-05-21 23:00:00,72852
2020-05-22 00:00:00,72576
2020-05-22 01:00:00,72097
2020-05-22 02:00:00,70246
2020-05-22 03:00:00,66730
2020-05-22 04:00:00,61969
2020-05-22 05:00:00,56181
2020-05-22 06:00:00,51588
2020-05-22 07:00:00,53212
2020-05-22 08:00:00,57108
2020-05-22 09:00:00,60697
2020-05-22 10:00:00,63682
2020-05-22 11:00:00,68592
2020-05-22 12:00:00,74070
2020-05-22 13:00:00,77902
2020-05-22 14:00:00,81514
2020-05-22 15:00:00,85448
2020-05-22 16:00:00,87614
2020-05-22 17:00:00,92523
2020-05-22 18:00:00,94154
2020-05-22 19:00:00,96208
2020-05-22 20:00:00,96079
2020-05-22 21:00:00,91899
2020-05-22 22:00:00,83518
2020-05-22 23:00:00,76739
2020-05-23 00:00:00,74232
2020-05-23 01:00:00,74432
2020-05-23 02:00:00,74155
2020-05-23 03:00:00,72219
2020-05-23 04:00:00,67977
2020-05-23 05:00:00,62781
2020-05-23 06:00:00,57707
2020-05-23 07:00:00,56251
2020-05-23 08:00:00,59150
2020-05-23 09:00:00,62592
2020-05-23 10:00:00,63438
2020-05-23 11:00:00,67784
2020-05-23 12:00:00,72988
2020-05-23 13:00:00,77175
2020-05-23 14:00:00,81276
2020-05-23 15:00:00,84508
2020-05-23 16:00:00,86549
2020-05-23 17:00:00,90812
2020-05-23 18:00:00,92476
2020-05-23 19:00:00,92329
2020-05-23 20:00:00,92025
2020-05-23 21:00:00,88508
2020-05-23 22:00:00,81540
2020-05-23 23:00:00,75172
2020-05-24 00:00:00,72387
2020-05-24 01:00:00,73103
2020-05-24 02:00:00,72770
2020-05-24 03:00:00,70802
2020-05-24 04:00:00,66826
2020-05-24 05:00:00,62555
2020-05-24 06:00:00,56993
2020-05-24 07:00:00,54764
2020-05-24 08:00:00,57188
2020-05-24 09:00:00,59953
2020-05-24 10:00:00,62153
2020-05-24 11:00:00,65369
2020-05-24 12:00:00,69618
2020-05-24 13:00:00,73490
2020-05-24 14:00:00,76616
2020-05-24 15:00:00,81123
2020-05-24 16:00:00,84823
2020-05-24 17:00:00,88163
2020-05-24 18:00:00,90312
2020-05-24 19:00:00,89995
2020-05-24 20:00:00,85909
2020-05-24 21:00:00,79737
2020-05-24 22:00:00,72402
2020-05-24 23:00:00,67473
2020-05-25 00:00:00,68452
2020-05-25 01:00:00,68249
2020-05-25 02:00:00,67443
2020-05-25 03:00:00,64995
2020-05-25 04:00:00,60889
2020-05-25 05:00:00,55844
2020-05-25 06:00:00,52460
2020-05-25 07:00:00,53547
2020-05-25 08:00:00,54973
2020-05-25 09:00:00,57266
2020-05-25 10:00:00,59372
2020-05-25 11:00:00,64017
2020-05-25 12:00:00,69555
2020-05-25 13:00:00,74093
2020-05-25 14:00:00,77804
2020-05-25 15:00:00,82208
2020-05-25 16:00:00,86519
2020-05-25 17:00:00,90683
2020-05-25 18:00:00,92211
2020-05-25 19:00:00,91912
2020-05-25 20:00:00,89511
2020-05-25 21:00:00,82319
2020-05-25 22:00:00,74136
2020-05-25 23:00:00,68423
2020-05-26 00:00:00,67974
2020-05-26 01:00:00,67580
2020-05-26 02:00:00,66498
2020-05-26 03:00:00,63511
2020-05-26 04:00:00,57469
2020-05-26 05:00:00,51693
2020-05-26 06:00:00,50297
2020-05-26 07:00:00,56953
2020-05-26 08:00:00,58522
2020-05-26 09:00:00,56018
2020-05-26 10:00:00,57699
2020-05-26 11:00:00,62510
2020-05-26 12:00:00,67851
2020-05-26 13:00:00,71344
2020-05-26 14:00:00,74884
2020-05-26 15:00:00,78903
2020-05-26 16:00:00,83688
2020-05-26 17:00:00,87553
2020-05-26 18:00:00,91298
2020-05-26 19:00:00,91104
2020-05-26 20:00:00,86774
2020-05-26 21:00:00,80169
2020-05-26 22:00:00,73669
2020-05-26 23:00:00,67872
2020-05-27 00:00:00,67716
2020-05-27 01:00:00,67367
2020-05-27 02:00:00,65860
2020-05-27 03:00:00,61879
2020-05-27 04:00:00,56313
2020-05-27 05:00:00,50657
2020-05-27 06:00:00,48447
2020-05-27 07:00:00,50514
2020-05-27 08:00:00,53087
2020-05-27 09:00:00,55654
2020-05-27 10:00:00,57144
2020-05-27 11:00:00,62052
2020-05-27 12:00:00,67848
2020-05-27 13:00:00,71589
2020-05-27 14:00:00,74671
2020-05-27 15:00:00,78799
2020-05-27 16:00:00,85075
2020-05-27 17:00:00,89622
2020-05-27 18:00:00,91979
2020-05-27 19:00:00,91806
2020-05-27 20:00:00,88940
2020-05-27 21:00:00,83198
2020-05-27 22:00:00,75803
2020-05-27 23:00:00,73056
2020-05-28 00:00:00,72937
2020-05-28 01:00:00,69899
2020-05-28 02:00:00,67346
2020-05-28 03:00:00,62786
2020-05-28 04:00:00,57516
2020-05-28 05:00:00,52132
2020-05-28 06:00:00,49949
2020-05-28 07:00:00,52073
2020-05-28 08:00:00,54132
2020-05-28 09:00:00,56691
2020-05-28 10:00:00,58125
2020-05-28 11:00:00,62767
2020-05-28 12:00:00,68102
2020-05-28 13:00:00,72238
2020-05-28 14:00:00,75865
2020-05-28 15:00:00,79218
2020-05-28 16:00:00,83812
2020-05-28 17:00:00,89897
2020-05-28 18:00:00,92653
2020-05-28 19:00:00,92929
2020-05-28 20:00:00,90411
2020-05-28 21:00:00,83500
2020-05-28 22:00:00,75692
2020-05-28 23:00:00,69567
2020-05-29 00:00:00,69287
2020-05-29 01:00:00,69147
2020-05-29 02:00:00,67823
2020-05-29 03:00:00,64543
2020-05-29 04:00:00,59160
2020-05-29 05:00:00,53739
2020-05-29 06:00:00,50565
2020-05-29 07:00:00,53532
2020-05-29 08:00:00,57081
2020-05-29 09:00:00,58468
2020-05-29 10:00:00,60638
2020-05-29 11:00:00,65132
2020-05-29 12:00:00,70751
2020-05-29 13:00:00,75437
2020-05-29 14:00:00,78729
2020-05-29 15:00:00,82353
2020-05-29 16:00:00,86350
2020-05-29 17:00:00,91377
2020-05-29 18:00:00,93962
2020-05-29 19:00:00,94327
2020-05-29 20:00:00,93877
2020-05-29 21:00:00,89434
2020-05-29 22:00:00,82617
2020-05-29 23:00:00,76199
2020-05-30 00:00:00,74219
2020-05-30 01:00:00,74701
2020-05-30 02:00:00,74376
2020-05-30 03:00:00,72542
2020-05-30 04:00:00,67595
2020-05-30 05:00:00,62177
2020-05-30 06:00:00,55446
2020-05-30 07:00:00,56567
2020-05-30 08:00:00,59237
2020-05-30 09:00:00,61615
2020-05-30 10:00:00,63217
2020-05-30 11:00:00,65900
2020-05-30 12:00:00,70054
2020-05-30 13:00:00,74318
2020-05-30 14:00:00,76976
2020-05-30 15:00:00,80370
2020-05-30 16:00:00,84781
2020-05-30 17:00:00,88590
2020-05-30 18:00:00,92106
2020-05-30 19:00:00,92531
2020-05-30 20:00:00,92489
2020-05-30 21:00:00,87633
2020-05-30 22:00:00,80484
2020-05-30 23:00:00,74867
2020-05-31 00:00:00,72905
2020-05-31 01:00:00,73353
2020-05-31 02:00:00,73364
2020-05-31 03:00:00,71838
2020-05-31 04:00:00,67729
2020-05-31 05:00:00,62054
2020-05-31 06:00:00,57360
2020-05-31 07:00:00,55720
2020-05-31 08:00:00,58624
2020-05-31 09:00:00,60803
2020-05-31 10:00:00,63747
2020-05-31 11:00:00,71663
2020-05-31 12:00:00,74187
2020-05-31 13:00:00,72075
2020-05-31 14:00:00,76213
2020-05-31 15:00:00,80343
2020-05-31 16:00:00,85281
2020-05-31 17:00:00,89770
2020-05-31 18:00:00,91990
2020-05-31 19:00:00,92380
2020-05-31 20:00:00,90937
2020-05-31 21:00:00,86173
2020-05-31 22:00:00,78769
2020-05-31 23:00:00,74041
2020-06-01 00:00:00,72514
2020-06-01 01:00:00,72301
2020-06-01 02:00:00,70479
2020-06-01 03:00:00,66813
2020-06-01 04:00:00,61306
2020-06-01 05:00:00,54789
